Fund Name, Date, Investment Company Name, Title, CUSI, Value, Shares, SH/PRN, Put/Call, Investment Discretion, Authority: Manager, Authority: Sole, Authority: Shared, Authority: None, 
Adirondack_Funds,2015-11-10,ABBOTT LABS,COM,2824100,266,6625,SH,0,SOLE,0,0,0,6625,
Adirondack_Funds,2015-11-10,ABBVIE INC,COM,00287Y109,343,6300,SH,0,SOLE,0,0,0,6300,
Adirondack_Funds,2015-11-10,ALCOA INC,COM,13817101,442,45800,SH,0,SOLE,0,0,0,45800,
Adirondack_Funds,2015-11-10,ALLSCRIPTS HEALTHCARE SOLUTN,COM,01988P108,4328,349059,SH,0,SOLE,0,349059,0,0,
Adirondack_Funds,2015-11-10,AT&T INC,COM,00206R102,450,13800,SH,0,SOLE,0,0,0,13800,
Adirondack_Funds,2015-11-10,AUTOBYTEL INC,COM NEW,05275N205,2938,175170,SH,0,SOLE,0,175170,0,0,
Adirondack_Funds,2015-11-10,AXCELIS TECHNOLOGIES INC,COM,54540109,3567,1335963,SH,0,SOLE,0,1335963,0,0,
Adirondack_Funds,2015-11-10,AXT INC,COM,00246W103,532,277040,SH,0,SOLE,0,277040,0,0,
Adirondack_Funds,2015-11-10,BARRETT BILL CORP,COM,06846N104,189,57239,SH,0,SOLE,0,57239,0,0,
Adirondack_Funds,2015-11-10,BENCHMARK ELECTRS INC,COM,08160H101,1222,56173,SH,0,SOLE,0,56173,0,0,
Adirondack_Funds,2015-11-10,BLACK DIAMOND INC,COM,09202G101,4871,775561,SH,0,SOLE,0,775561,0,0,
Adirondack_Funds,2015-11-10,BLOUNT INTL INC,COM,95180105,3750,673194,SH,0,SOLE,0,673194,0,0,
Adirondack_Funds,2015-11-10,BOSTON SCIENTIFIC CORP,COM,101137107,558,34025,SH,0,SOLE,0,0,0,34025,
Adirondack_Funds,2015-11-10,BOULDER BRANDS INC,COM,101405108,3687,450166,SH,0,SOLE,0,450166,0,0,
Adirondack_Funds,2015-11-10,BROCADE COMMUNICATIONS SYS I,COM NEW,111621306,2693,259487,SH,0,SOLE,0,259487,0,0,
Adirondack_Funds,2015-11-10,BROOKLINE BANCORP INC DEL,COM,11373M107,3550,350140,SH,0,SOLE,0,350140,0,0,
Adirondack_Funds,2015-11-10,CALLAWAY GOLF CO,COM,131193104,3926,470181,SH,0,SOLE,0,470181,0,0,
Adirondack_Funds,2015-11-10,CARRIZO OIL & GAS INC,COM,144577103,1063,34800,SH,0,SOLE,0,34800,0,0,
Adirondack_Funds,2015-11-10,CLOUD PEAK ENERGY INC,COM,18911Q102,2765,1051395,SH,0,SOLE,0,1051395,0,0,
Adirondack_Funds,2015-11-10,CNO FINL GROUP INC,COM,12621E103,4377,232706,SH,0,SOLE,0,232706,0,0,
Adirondack_Funds,2015-11-10,COCA COLA ENTERPRISES INC NE,COM,19122T109,602,12450,SH,0,SOLE,0,0,0,12450,
Adirondack_Funds,2015-11-10,COLUMBIA PIPELINE GROUP INC,COM,198280109,241,13175,SH,0,SOLE,0,0,0,13175,
Adirondack_Funds,2015-11-10,CONSOLIDATED EDISON INC,COM,209115104,550,8225,SH,0,SOLE,0,0,0,8225,
Adirondack_Funds,2015-11-10,COVANTA HLDG CORP,COM,22282E102,5078,291000,SH,0,SOLE,0,291000,0,0,
Adirondack_Funds,2015-11-10,CRYOLIFE INC,COM,228903100,2656,272923,SH,0,SOLE,0,272923,0,0,
Adirondack_Funds,2015-11-10,CSS INDS INC,COM,125906107,2581,97998,SH,0,SOLE,0,97998,0,0,
Adirondack_Funds,2015-11-10,CTS CORP,COM,126501105,3496,188867,SH,0,SOLE,0,188867,0,0,
Adirondack_Funds,2015-11-10,DEAN FOODS CO,COM NEW,242370203,4223,255658,SH,0,SOLE,0,255658,0,0,
Adirondack_Funds,2015-11-10,DYNEGY INC NEW,COM,26817R108,3454,167106,SH,0,SOLE,0,167106,0,0,
Adirondack_Funds,2015-11-10,EASTMAN KODAK CO,COM NEW,277461406,4071,260599,SH,0,SOLE,0,260599,0,0,
Adirondack_Funds,2015-11-10,ELECTRO SCIENTIFIC INDS,COM,285229100,3262,703068,SH,0,SOLE,0,703068,0,0,
Adirondack_Funds,2015-11-10,EMCOR GROUP INC,COM,29084Q100,783,17699,SH,0,SOLE,0,17699,0,0,
Adirondack_Funds,2015-11-10,ENDURANCE SPECIALTY HLDGS LT,SHS,G30397106,5919,96988,SH,0,SOLE,0,96988,0,0,
Adirondack_Funds,2015-11-10,EXELON CORP,COM,30161N101,352,11840,SH,0,SOLE,0,0,0,11840,
Adirondack_Funds,2015-11-10,EXPRESS INC,COM,30219E103,3957,221434,SH,0,SOLE,0,221434,0,0,
Adirondack_Funds,2015-11-10,FIRSTMERIT CORP,COM,337915102,5586,316139,SH,0,SOLE,0,316139,0,0,
Adirondack_Funds,2015-11-10,FLY LEASING LTD,SPONSORED ADR,34407D109,5504,416941,SH,0,SOLE,0,416941,0,0,
Adirondack_Funds,2015-11-10,FRESH DEL MONTE PRODUCE INC,ORD,G36738105,6071,153667,SH,0,SOLE,0,153667,0,0,
Adirondack_Funds,2015-11-10,GAIAM INC,CL A,36268Q103,1409,229091,SH,0,SOLE,0,229091,0,0,
Adirondack_Funds,2015-11-10,GENERAL ELECTRIC CO,COM,369604103,376,14900,SH,0,SOLE,0,0,0,14900,
Adirondack_Funds,2015-11-10,GENWORTH FINL INC,COM CL A,37247D106,1653,357832,SH,0,SOLE,0,335682,0,22150,
Adirondack_Funds,2015-11-10,GLOBAL POWER EQUIPMENT GRP I,COM PAR $0.01,37941P306,2030,553198,SH,0,SOLE,0,553198,0,0,
Adirondack_Funds,2015-11-10,HARTFORD FINL SVCS GROUP INC,COM,416515104,935,20425,SH,0,SOLE,0,0,0,20425,
Adirondack_Funds,2015-11-10,HECLA MNG CO,COM,422704106,339,172200,SH,0,SOLE,0,172200,0,0,
Adirondack_Funds,2015-11-10,HOOPER HOLMES INC,COM,439104100,315,2767665,SH,0,SOLE,0,2767665,0,0,
Adirondack_Funds,2015-11-10,HUNTSMAN CORP,COM,447011107,255,26275,SH,0,SOLE,0,0,0,26275,
Adirondack_Funds,2015-11-10,INTREPID POTASH INC,COM,46121Y102,2012,363238,SH,0,SOLE,0,363238,0,0,
Adirondack_Funds,2015-11-10,INVACARE CORP,COM,461203101,2249,155420,SH,0,SOLE,0,155420,0,0,
Adirondack_Funds,2015-11-10,IPASS INC,COM,46261V108,2536,2614821,SH,0,SOLE,0,2614821,0,0,
Adirondack_Funds,2015-11-10,JANUS CAP GROUP INC,COM,47102X105,1055,77548,SH,0,SOLE,0,77548,0,0,
Adirondack_Funds,2015-11-10,JETBLUE AIRWAYS CORP,COM,477143101,3680,142805,SH,0,SOLE,0,142805,0,0,
Adirondack_Funds,2015-11-10,JOHNSON & JOHNSON,COM,478160104,210,2250,SH,0,SOLE,0,0,0,2250,
Adirondack_Funds,2015-11-10,KCG HLDGS INC,CL A,48244B100,5336,486428,SH,0,SOLE,0,486428,0,0,
Adirondack_Funds,2015-11-10,KEY TRONICS CORP,COM,493144109,370,36900,SH,0,SOLE,0,0,0,36900,
Adirondack_Funds,2015-11-10,KRATON PERFORMANCE POLYMERS,COM,50077C106,1473,82305,SH,0,SOLE,0,82305,0,0,
Adirondack_Funds,2015-11-10,LMI AEROSPACE INC,COM,502079106,3868,376282,SH,0,SOLE,0,376282,0,0,
Adirondack_Funds,2015-11-10,LSI INDS INC,COM,50216C108,4842,573678,SH,0,SOLE,0,573678,0,0,
Adirondack_Funds,2015-11-10,MATTSON TECHNOLOGY INC,COM,577223100,3732,1601558,SH,0,SOLE,0,1601558,0,0,
Adirondack_Funds,2015-11-10,MCDERMOTT INTL INC,COM,580037109,2573,598371,SH,0,SOLE,0,598371,0,0,
Adirondack_Funds,2015-11-10,METLIFE INC,COM,59156R108,547,11600,SH,0,SOLE,0,0,0,11600,
Adirondack_Funds,2015-11-10,MFA FINL INC,COM,55272X102,5476,804144,SH,0,SOLE,0,804144,0,0,
Adirondack_Funds,2015-11-10,MICROSOFT CORP,COM,594918104,384,8675,SH,0,SOLE,0,0,0,8675,
Adirondack_Funds,2015-11-10,MONDELEZ INTL INC,CL A,609207105,337,8050,SH,0,SOLE,0,0,0,8050,
Adirondack_Funds,2015-11-10,MORGAN STANLEY,COM NEW,617446448,457,14500,SH,0,SOLE,0,0,0,14500,
Adirondack_Funds,2015-11-10,NATIONAL WESTN LIFE INS CO,CL A,638522102,2627,11796,SH,0,SOLE,0,11796,0,0,
Adirondack_Funds,2015-11-10,NATIONSTAR MTG HLDGS INC,COM,63861C109,5319,383482,SH,0,SOLE,0,383482,0,0,
Adirondack_Funds,2015-11-10,NEOPHOTONICS CORP,COM,64051T100,4578,672304,SH,0,SOLE,0,672304,0,0,
Adirondack_Funds,2015-11-10,NISOURCE INC,COM,65473P105,244,13175,SH,0,SOLE,0,0,0,13175,
Adirondack_Funds,2015-11-10,NORTHWEST PIPE CO,COM,667746101,1510,115605,SH,0,SOLE,0,115605,0,0,
Adirondack_Funds,2015-11-10,OFFICE DEPOT INC,COM,676220106,1525,237565,SH,0,SOLE,0,237565,0,0,
Adirondack_Funds,2015-11-10,ORION ENERGY SYSTEMS INC,COM,686275108,1911,1061711,SH,0,SOLE,0,1061711,0,0,
Adirondack_Funds,2015-11-10,ORTHOFIX INTL N V,COM,N6748L102,5285,156586,SH,0,SOLE,0,156586,0,0,
Adirondack_Funds,2015-11-10,OWENS & MINOR INC NEW,COM,690732102,5556,173942,SH,0,SOLE,0,173942,0,0,
Adirondack_Funds,2015-11-10,OWENS ILL INC COM,COM NEW,690768403,346,16700,SH,0,SOLE,0,0,0,16700,
Adirondack_Funds,2015-11-10,PAN AMERICAN SILVER CORP,COM,697900108,962,151574,SH,0,SOLE,0,151574,0,0,
Adirondack_Funds,2015-11-10,PEP BOYS MANNY MOE & JACK,COM,713278109,5013,411201,SH,0,SOLE,0,411201,0,0,
Adirondack_Funds,2015-11-10,PFIZER INC,COM,717081103,327,10425,SH,0,SOLE,0,0,0,10425,
Adirondack_Funds,2015-11-10,PHOENIX COS INC NEW,COM NEW,71902E604,3128,94812,SH,0,SOLE,0,94812,0,0,
Adirondack_Funds,2015-11-10,PRGX GLOBAL INC,COM NEW,69357C503,1140,302279,SH,0,SOLE,0,302279,0,0,
Adirondack_Funds,2015-11-10,PURECYCLE CORP,COM NEW,746228303,655,132299,SH,0,SOLE,0,132299,0,0,
Adirondack_Funds,2015-11-10,REALNETWORKS INC,COM NEW,75605L708,2964,724615,SH,0,SOLE,0,724040,0,575,
Adirondack_Funds,2015-11-10,RENTECH INC COM,NEW ADDED,760112201,1230,219596,SH,0,SOLE,0,219596,0,0,
Adirondack_Funds,2015-11-10,SANMINA CORPORATION,COM,801056102,2907,136040,SH,0,SOLE,0,136040,0,0,
Adirondack_Funds,2015-11-10,SCRIPPS E W CO OHIO,CL A NEW,811054402,4424,250367,SH,0,SOLE,0,250367,0,0,
Adirondack_Funds,2015-11-10,SEABOARD CORP,COM,811543107,1484,482,SH,0,SOLE,0,482,0,0,
Adirondack_Funds,2015-11-10,SEACHANGE INTL INC,COM,811699107,4351,690713,SH,0,SOLE,0,690713,0,0,
Adirondack_Funds,2015-11-10,SELECTIVE INS GROUP INC,COM,816300107,6210,199920,SH,0,SOLE,0,199920,0,0,
Adirondack_Funds,2015-11-10,STERLING CONSTRUCTION CO INC,COM,859241101,3770,917268,SH,0,SOLE,0,917268,0,0,
Adirondack_Funds,2015-11-10,STEWART INFORMATION SVCS COR,COM,860372101,4188,102362,SH,0,SOLE,0,102362,0,0,
Adirondack_Funds,2015-11-10,SUPERIOR INDS INTL INC,COM,868168105,4451,238295,SH,0,SOLE,0,238295,0,0,
Adirondack_Funds,2015-11-10,TECK RESOURCES LTD,CL B,878742204,164,34145,SH,0,SOLE,0,0,0,34145,
Adirondack_Funds,2015-11-10,TRAVELCENTERS OF AMERICA LLC,COM,894174101,3383,327464,SH,0,SOLE,0,327464,0,0,
Adirondack_Funds,2015-11-10,TREDEGAR CORP,COM,894650100,2630,201063,SH,0,SOLE,0,201063,0,0,
Adirondack_Funds,2015-11-10,TRINITY BIOTECH PLC,SPON ADR NEW,896438306,3458,302305,SH,0,SOLE,0,302305,0,0,
Adirondack_Funds,2015-11-10,TRUSTCO BK CORP N Y,COM,898349105,354,60550,SH,0,SOLE,0,0,0,60550,
Adirondack_Funds,2015-11-10,VIOLIN MEMORY INC,COM,92763A101,2565,1858801,SH,0,SOLE,0,1858801,0,0,
Adirondack_Funds,2015-11-10,VISHAY INTERTECHNOLOGY INC,COM,928298108,4658,480672,SH,0,SOLE,0,480672,0,0,
Adirondack_Funds,2015-11-10,VISTEON CORP,COM NEW,92839U206,2236,22088,SH,0,SOLE,0,22088,0,0,
Adirondack_Funds,2015-11-10,VONAGE HLDGS CORP,COM,92886T201,8015,1363022,SH,0,SOLE,0,1363022,0,0,
Adirondack_Funds,2015-11-10,XCERRA CORP,COM,98400J108,1503,239269,SH,0,SOLE,0,239269,0,0,
Adirondack_Funds,2015-11-10,XEROX CORP,COM,984121103,449,46150,SH,0,SOLE,0,0,0,46150,
Adirondack_Funds,2015-11-10,XURA INC,COM,98420V107,3005,134258,SH,0,SOLE,0,134258,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,AARONS INC,COMMON STOCK,002535300,483,19000,SH,0,SOLE,0,19000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ADVANCE AUTO PARTS,COMMON STOCK,00751Y106,671,4500,SH,0,SOLE,0,4500,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,APPLE COMPUTER,COMMON STOCK,037833100,350,3100,SH,0,SOLE,0,3100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ABBOTT LABS,COMMON STOCK,002824100,431,10200,SH,0,SOLE,0,10200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ANALOG DEVICES,COMMON STOCK,032654105,1076,16700,SH,0,SOLE,0,16700,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ALLIANCE DATASYS,COMMON STOCK,018581108,472,2200,SH,0,SOLE,0,2200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,AETNA INC.,COMMON STOCK,00817Y108,300,2600,SH,0,SOLE,0,2600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,AMTRUST FINANCIAL,COMMON STOCK,032359309,209,7800,SH,0,SOLE,0,7800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ASSURED GUARANTY LTD,COMMON STOCK,G0585R106,216,7800,SH,0,SOLE,0,7800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ALASKA AIR GROUP,COMMON STOCK,011659109,402,6100,SH,0,SOLE,0,6100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ALLY FINANCIAL INC.,COMMON STOCK,02005N100,239,12300,SH,0,SOLE,0,12300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,AFFILIATED MANAGERS GROUP,COMMON STOCK,008252108,318,2200,SH,0,SOLE,0,2200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,AMERIPRISE FINANCIAL,COMMON STOCK,03076C106,219,2200,SH,0,SOLE,0,2200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ANTHEM INC,COMMON STOCK,036752103,238,1900,SH,0,SOLE,0,1900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,APTAR GROUP INC.,COMMON STOCK,038336103,310,4000,SH,0,SOLE,0,4000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,AMERICAN EXPRESS COMPANY,COMMON STOCK,025816109,263,4100,SH,0,SOLE,0,4100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ACUITY BRANDS INC,COMMON STOCK,00508Y102,767,2900,SH,0,SOLE,0,2900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,CR BARD INC,COMMON STOCK,067383109,964,4300,SH,0,SOLE,0,4300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,BECTON DICKINSON & CO,COMMON STOCK,075887109,431,2400,SH,0,SOLE,0,2400,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,POPULAR INC,COMMON STOCK,733174700,264,6900,SH,0,SOLE,0,6900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,BERKSHIRE HATHAWAY I,COMMON STOCK,084670702,318,2200,SH,0,SOLE,0,2200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,BORG WARNER INC,COMMON STOCK,099724106,211,6000,SH,0,SOLE,0,6000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,CARDINAL HEALTH INC.,COMMON STOCK,14149Y108,311,4000,SH,0,SOLE,0,4000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,CBRE GROUP INC. - A,COMMON STOCK,12504L109,218,7800,SH,0,SOLE,0,7800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,C.H. ROBINSON WORLDWIDE,COMMON STOCK,12541W209,768,10900,SH,0,SOLE,0,10900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,CIGNA CORP,COMMON STOCK,125509109,300,2300,SH,0,SOLE,0,2300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,CIT GROUP INC.,COMMON STOCK,125581801,232,6400,SH,0,SOLE,0,6400,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,CLARCOR INC,COMMON STOCK,179895107,403,6200,SH,0,SOLE,0,6200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,DELTA AIR LINES INC.,COMMON STOCK,247361702,327,8300,SH,0,SOLE,0,8300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,DISCOVER FINANCIAL SERVICE,COMMON STOCK,254709108,260,4600,SH,0,SOLE,0,4600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,DOVER CORPORATION,COMMON STOCK,260003108,994,13500,SH,0,SOLE,0,13500,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,EBAY INC.,COMMON STOCK,278642103,546,16600,SH,0,SOLE,0,16600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ECOLAB INC.,COMMON STOCK,278865100,633,5200,SH,0,SOLE,0,5200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,EASTMAN CHEMICAL,COMMON STOCK,277432100,264,3900,SH,0,SOLE,0,3900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,EMERSON ELECTRIC COMPANY,COMMON STOCK,291011104,512,9400,SH,0,SOLE,0,9400,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,EAST-WEST BANCORP INC,COMMON STOCK,27579R104,224,6100,SH,0,SOLE,0,6100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,EXPEDITORS INTL WASH,COMMON STOCK,302130109,902,17500,SH,0,SOLE,0,17500,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,FEDEX CORPORATION,COMMON STOCK,31428X106,437,2500,SH,0,SOLE,0,2500,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,FAIR ISAAC CORP,COMMON STOCK,303250104,536,4300,SH,0,SOLE,0,4300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,FLOWERS FOODS INC,COMMON STOCK,343498101,538,35600,SH,0,SOLE,0,35600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,FMC TECHNOLOGIES,COMMON STOCK,30249U101,220,7400,SH,0,SOLE,0,7400,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,GENERAL MILLS INC.,COMMON STOCK,370334104,498,7800,SH,0,SOLE,0,7800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,GENUINE PARTS CO.,COMMON STOCK,372460105,904,9000,SH,0,SOLE,0,9000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,GLOBAL PAYMENTS INC,COMMON STOCK,37940X102,1121,14600,SH,0,SOLE,0,14600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,HASBRO INC,COMMON STOCK,418056107,896,11300,SH,0,SOLE,0,11300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,HUNTINGTON BANCSHARE,COMMON STOCK,446150104,227,23000,SH,0,SOLE,0,23000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,HOME DEPOT,COMMON STOCK,437076102,566,4400,SH,0,SOLE,0,4400,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,HORMEL FOODS CORP,COMMON STOCK,440452100,1248,32900,SH,0,SOLE,0,32900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,HERSHEY FOODS CORP.,COMMON STOCK,427866108,1061,11100,SH,0,SOLE,0,11100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,HUBBELL INC,COMMON STOCK,443510607,388,3600,SH,0,SOLE,0,3600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,INTERNATIONAL FLAVOR,COMMON STOCK,459506101,672,4700,SH,0,SOLE,0,4700,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,INTEL,COMMON STOCK,458140100,630,16700,SH,0,SOLE,0,16700,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ILLINOIS TOOL WORKS,COMMON STOCK,452308109,623,5200,SH,0,SOLE,0,5200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,INVESCO LTD,COMMON STOCK,G491BT108,244,7800,SH,0,SOLE,0,7800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,JONES LANG LASALLE INC.,COMMON STOCK,48020Q107,239,2100,SH,0,SOLE,0,2100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,JOHNSON & JOHNSON,COMMON STOCK,478160104,532,4500,SH,0,SOLE,0,4500,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,JUNIPER NETWORKS INC,COMMON STOCK,48203R104,577,24000,SH,0,SOLE,0,24000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,WILEY JOHN & SONS,COMMON STOCK,968223206,526,10200,SH,0,SOLE,0,10200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,KEYCORP,COMMON STOCK,493267108,219,18000,SH,0,SOLE,0,18000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,COCA COLA,COMMON STOCK,191216100,406,9600,SH,0,SOLE,0,9600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,MICHAEL KORS HOLDING,COMMON STOCK,G60754101,473,10100,SH,0,SOLE,0,10100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,LEAR CORP,COMMON STOCK,521865204,582,4800,SH,0,SOLE,0,4800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,LINCOLN ELECTRIC,COMMON STOCK,533900106,407,6500,SH,0,SOLE,0,6500,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,LENNOX INTERNATIONAL,COMMON STOCK,526107107,408,2600,SH,0,SOLE,0,2600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,SOUTHWEST AIRLINES,COMMON STOCK,844741108,385,9900,SH,0,SOLE,0,9900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,MATTEL INC.,COMMON STOCK,577081102,893,29500,SH,0,SOLE,0,29500,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,MCDONALD'S CORPORATION,COMMON STOCK,580135101,485,4200,SH,0,SOLE,0,4200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,MEDTRONIC INC.,COMMON STOCK,G5960L103,544,6300,SH,0,SOLE,0,6300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,3M CO.,COMMON STOCK,88579Y101,388,2200,SH,0,SOLE,0,2200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,MOLINA HEALTHCARE,COMMON STOCK,60855R100,227,3900,SH,0,SOLE,0,3900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,MONSANTO CO,COMMON STOCK,61166W101,317,3100,SH,0,SOLE,0,3100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,MINE SAFETY INC,COMMON STOCK,553498106,424,7300,SH,0,SOLE,0,7300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,NAVIENT CORP,COMMON STOCK,63938C108,237,16400,SH,0,SOLE,0,16400,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,NIKE,COMMON STOCK,654106103,474,9000,SH,0,SOLE,0,9000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,NORTHSTAR REALTY FIN,COMMON STOCK,66704R803,233,17700,SH,0,SOLE,0,17700,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,ON Semiconductor Cor,COMMON STOCK,682189105,203,16500,SH,0,SOLE,0,16500,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,PEPSICO INC.,COMMON STOCK,713448108,566,5200,SH,0,SOLE,0,5200,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,PROCTOR & GAMBLE,COMMON STOCK,742718109,592,6600,SH,0,SOLE,0,6600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,POOL CORP,COMMON STOCK,73278L105,435,4600,SH,0,SOLE,0,4600,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,PVH CORP,COMMON STOCK,693656100,210,1900,SH,0,SOLE,0,1900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,RACKSPACE HOSTING,COMMON STOCK,750086100,215,6800,SH,0,SOLE,0,6800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,SHERWIN-WILLIAMS CO.,COMMON STOCK,824348106,526,1900,SH,0,SOLE,0,1900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,SYNCHRONY FINANCIAL,COMMON STOCK,87165B103,638,22800,SH,0,SOLE,0,22800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,SYSCO CORP,COMMON STOCK,871829107,1328,27100,SH,0,SOLE,0,27100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,TIFFANY & COMPANY,COMMON STOCK,886547108,661,9100,SH,0,SOLE,0,9100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,UGI HOLDING CORPCOM,COMMON STOCK,902681105,1122,24800,SH,0,SOLE,0,24800,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,AMERCO,COMMON STOCK,023586100,324,1000,SH,0,SOLE,0,1000,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,UNUM PROVIDENT CORP,COMMON STOCK,91529Y106,455,12900,SH,0,SOLE,0,12900,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,V.F. CORPORATION,COMMON STOCK,918204108,958,17100,SH,0,SOLE,0,17100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,VALERO ENERGY CORP,COMMON STOCK,91913Y100,387,7300,SH,0,SOLE,0,7300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,VOYA FINANCIAL,COMMON STOCK,929089100,297,10300,SH,0,SOLE,0,10300,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,WALGREEN CO,COMMON STOCK,931427108,331,4100,SH,0,SOLE,0,4100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,WHIRLPOOL CORPORATIO,COMMON STOCK,963320106,503,3100,SH,0,SOLE,0,3100,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,WAL-MART,COMMON STOCK,931142103,627,8700,SH,0,SOLE,0,8700,0,0,
ADVANCE_CAPITAL_I_INC,2016-11-01,WESTROCK CO,COMMON STOCK,96145D105,213,4400,SH,0,SOLE,0,4400,0,0,
